drug,cor,p,n,fda_status
MCS-687,0.0409617790992688,0.789346199488277,45,-
Neuro_000324,0.035218756738221,0.789355609490306,60,-
"2-(Chloromethyl)-4,5-bis(pyrimidin-2-ylsulfanyl)pyridazin-3(2h)-one",-0.0352161376593884,0.789370914705193,60,-
"7,8-Dichloro-10-[3-(dimethylamino)propyl]benzo[g]pteridine-2,4-dione;hydrochloride",0.0358347108635223,0.789427666936544,58,-
boc-gly-leu-met-nme2,-0.0368432886999369,0.789429242521024,55,-
"benzyl N-[5-(1,3-dioxoisoindolin-2-yl)-1-diphenoxyphosphoryl-pentyl]carbamate",-0.0387322496864464,0.789429603151841,50,-
chelidonine,0.0352048032626611,0.78943715088143,60,-
"2-(phenylamino)-10-methyl-5,6,7,10-tetrahydropyrrolo[3',...",-0.0364865809161344,0.789491348209085,56,-
"3-[2-(4-Oxo-2-thiophen-2-yl-1,3-thiazolidin-3-yl)-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-2-thiophen-2-yl-1,3-thiazolidin-4-one",0.0351939876267871,0.789500356894274,60,-
"3-chloro-1-(4-chlorobenzyl)-4-(3-toluidino)-2,5-dihydro-...",-0.0383059878706817,0.789564995755135,51,-
"Methyl 4-[3-(hydroxyamino)phenyl]-2,6-dimethyl-5-nitro-1,4-dihydropyridine-3-carboxylate",0.0368187187545275,0.789566457248237,55,-
"1,3-dihydroxy-2,4,8,9-tetrakis(methoxycarbonyl)-7-[4-(3-...",-0.0413903549536092,0.789651704510759,44,-
"1-{2-[4-(1-benzyl-4-chloro-2,5-dioxo-2,5-dihydro-1h-3-py...",0.0364463929535502,0.789717915249221,56,-
"cyclopentanone, 2-[(dimethylamino)methyl]-5-[2-[4- (2-me...",-0.0386749799727496,0.789733866614982,50,-
"11,12-Dihydroquino[2,3-b][1,5]benzoxazepine",0.0467412936005276,0.789755421598553,35,-
"1,2,4-triazine-3,5(2h,4h) dithione, 6-benzyl-",0.0399499608552144,0.789765978593593,47,-
-,-0.036781258117112,0.789775674273223,55,-
2-[[(Z)-2-benzamido-3-(4-dimethylaminophenyl)prop-2-enoyl]amino]-3-(1H-indol-3-yl)propanoic acid,-0.0354542214337857,0.78978789358995,59,-
"9-(2-Chlorophenyl)-3,3,7,7-tetramethyl-2,3,4,7,8,9-hexahydro-1H-xanthene-1,5(6H)-dione",-0.0367758157240614,0.789806071171304,55,-
"methyl (E)-3-(2,2'-spirobi[1,3-dihydroindene]-5-yl)prop-2-enoate",0.0382604175113746,0.789809640624781,51,-
JNJ-28312141,-0.0354401418526662,0.789869466611621,59,Clinical trial
"4,6-diethylthiopyrazolo[3,4-d]pyrimidine",0.0357489366973638,0.789920183281013,58,-
"(Z)-3-((3,5-dimethyl-1H-pyrrol-2-yl)methylene)-N-(3-(met...",-0.0371099992653386,0.78992151844651,54,-
-,-0.0429006746914907,0.789988321950411,41,-
sceptrin,0.0386269443656549,0.789989094911132,50,-
(2E)-2-(2-methylpropylidene)-5-(pyrrolidin-1-ylmethyl)cyclopentan-1-one;hydrochloride,-0.0390389711435733,0.789993016915459,49,-
"benzoic acid, 2-(1-pyrrolidinyl)-, [(2-hydroxy-3-methoxy...",-0.0354050129248887,0.790073003232583,59,-
"1-cyclopropyl-6-fluoro-4-oxo-7-[4-({4-[3-(3,4,5-trimetho...",-0.0357168724302159,0.790104317687025,58,-
"7h-pyrrolo[2,3-d]pyrimidine-5-carbohydroximic acid, 4-am...",-0.0363762083792439,0.790113635142058,56,-
Sterigmatocystin,0.0398814906952474,0.790118143762847,47,-
-,-0.0363701514957776,0.790147787980704,56,-
-,0.0367090371527874,0.790179068674278,55,-
"6-chloro-2-(3,4-dimethoxyphenyl)-3-nitro-2H-chromene",-0.0350658146070499,0.790249495959931,60,-
-,0.0353722670547239,0.790262744998736,59,-
"10,10-Dibromo-9(10H)-anthracenone",-0.0403061866334948,0.790274165347871,46,-
3-{[(2z)-3-(1h-Benzimidazol-2-yl)-6-bromo-2h-chromen-2-ylidene]amino}benzamide,0.0350573868453361,0.790298760730142,60,-
-,-0.0353635624881116,0.790313184535932,59,-
N-[dimethoxyphosphoryl(furan-2-yl)methyl]-4-[[4-[[dimethoxyphosphoryl(furan-2-yl)methyl]amino]phenyl]methyl]aniline,-0.0360050231501177,0.790319437746667,57,-
-,-0.037771869352824,0.790354382543912,52,-
Q27121897,0.0359619766783987,0.790564441993234,57,-
2-[[3-(Furan-2-carbonyl)-2-sulfanylideneimidazolidin-1-yl]methylidene]propanedinitrile,0.0397914421079401,0.790581357121197,47,-
"5,6-dichloro-2-(3-(4-(trifluoromethyl)phenyl)imidazo[1,5...",0.0406933300368524,0.790695655187096,45,-
-,0.0355887022528262,0.79084047011215,58,-
"6-(2-Piperidin-1-yl-2-thioxoethyl)-1,3-benzothiazol-2(3h)-one",0.0457949520659511,0.790846396263792,36,-
9-Benzyl-6-chloro-8-(2-phenylethynyl)purine,0.0355645615257622,0.790979144037959,58,-
"quinoline-5,8-dione, 6-[(3-hydroxy-3-phenyl-2-propyl)ami...",0.0349393484158917,0.79098884409778,60,-
2-Isoquinolin-2-ium-2-yl-1-phenanthren-3-ylethanone;iodide,-0.0352272264379849,0.791103309729268,59,-
-,0.0396806875848644,0.791151180620917,47,-
"1-[5-(3-Bromophenyl)-3-(3,4,5-trimethoxyphenyl)-3,4-dihydropyrazol-2-yl]ethanone",0.035531565041344,0.791168699363936,58,-
-,0.0358552482412516,0.791171986689959,57,-
"(Z)-N-[1-hydroxy-3-(methylsulfanylmethylsulfanyl)propan-2-yl]-3-(6-methyl-2,4-dioxo-1H-pyrimidin-5-yl)prop-2-enamide",0.039670756510111,0.791202280510148,47,-
"2,7-Dimethylbenzo[g]quinoline-5,10-dione",-0.0355251534345913,0.791205533597877,58,-
"4-chloro-N-[4-[2-[3-chloro-2-oxo-4-(3-phenoxyphenyl)azetidin-1-yl]-1,3-thiazol-4-yl]phenyl]-3-methoxybenzenesulfonamide",-0.0358480747048423,0.79121282600941,57,-
"N-[2-[[2-(2,2-dimethylpropanoylamino)-6-methoxyphenyl]disulfanyl]-3-methoxyphenyl]-2,2-dimethylpropanamide",-0.0387858999796529,0.791323822181514,49,-
"7-(2-chlorophenyl)-2-methoxy-3-(phenylsulfonyl)-6,7-dihy...",0.0375806500770734,0.791391861542043,52,-
cyclo(-(R)-b2hPhe-D-Pro-Lys-Phe),-0.0354888043284511,0.791414365252862,58,-
gsk1511931a,0.0351604267294659,0.79149051868613,59,-
Toluacrone,-0.040057737978058,0.791538023625189,46,-
Ethyl 2-[[2-[[2-(trifluoromethyl)pyridin-4-yl]amino]benzoyl]amino]acetate,0.0379333986794595,0.791565831731541,51,-
ARRY-704,-0.035422718038,0.791794079278309,58,Clinical trial
4'-Iodo-3-nitrosalicylanilide,-0.0351058221512045,0.791807074966413,59,-
EMD-1204831,-0.035413386919294,0.791847697247411,58,Clinical trial
Naviculyl Caffeate,-0.0347874911914852,0.791876875595353,60,-
"Triethyl 2-methyl-1-(4-methylphenyl)-5-oxo-1,5-dihydro-4h-benzo[g]indole-3,4,4-tricarboxylate",0.0350935395465835,0.7918782848767,59,-
1-Ethynyl-2-carboethoxyethenylnaphthalene,0.0357258459582184,0.791908766247616,57,-
2-((2-(Benzoylamino)-3-(2-hydroxyphenyl)acryloyl)amino)-N-benzylbenzamide,0.0360571599415232,0.791913179530415,56,-
"(E)-1-(3,5-dimethoxyphenyl)-3-(4-methoxyphenyl)prop-2-en-1-one",0.0350874090776161,0.791913827656609,59,-
-,0.0353978472819512,0.791936992396159,58,-
Cytochalasin B,0.034776073932609,0.791943652149604,60,-
-,0.0353788855838398,0.792045955270712,58,-
-,-0.0357015514227908,0.792047112552458,57,-
Porfiromycin,0.0347476819479288,0.792109715869177,60,-
2-[(Z)-[5-ethyl-2-[(2E)-2-(2-furylmethylene)hydrazino]imidazol-4-ylidene]methyl]phenol,0.0356889683870412,0.792118769708705,57,-
Methyl 3-(diethoxyphosphoryl)-6-hydroxy-2-(4-methylphenyl)isonicotinate,-0.0347417070762934,0.792144663853365,60,-
-,-0.035047256367412,0.792146632478407,59,-
Amonafide,0.0350363164314971,0.792210065193798,59,Clinical trial
allyl disulfide,0.0347251319943074,0.792241616300116,60,-
1-Benzylidene-4-(1-naphthyl)semicarbazide,0.0353406507514879,0.792265682696488,58,-
"1,3-propanediamine, n,n'-bis(2-cyclohexylethyl)-n,n'-dim...",0.0350256821131228,0.792271727139122,59,-
"acetamide, n-[5,6,7,9-tetrahydro-1,2,3-trimethoxy-9-oxo-...",-0.0353338891035396,0.792304542115931,58,-
Ethyl 4-{[3-(thiophen-2-yl)quinoxalin-2-yl]amino}benzoate,0.0377949610539832,0.792309593594726,51,-
7-Chloro-1-methyl-phenothiazone,0.0381847971503552,0.792339383591971,50,-
"7-[3-(4-Methylpiperazin-1-yl)propyl]-5-phenyl-10-thia-2,3,4,7,12-pentazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),3,5,11(16),12,14-hexaen-8-one",-0.0353210931327996,0.792378082366301,58,-
-,-0.0350033605048103,0.792401160684723,59,-
4-{[2-ethoxy-6-methyl-4-oxo-chroman-ylidenemethyl]-amino...,-0.036650878684963,0.792462506447905,54,-
"3,13-Diazapentacyclo[11.8.0.02,10.04,9.016,21]henicosa-1,3,5,7,9,11,14,16,18,20-decaene",0.0346836834873963,0.792484074292249,60,-
-,0.0349809642844535,0.792531032471014,59,-
"ketone, 7-(p-fluorophenyl)-1,2,3,3a,3b,7,10,10a,10b,11,1...",-0.0349792101574974,0.792541204584775,59,-
STK756494,-0.0352873489759644,0.792572023416354,58,-
"N-[4-(4-bromophenyl)-3-(2,5-dimethylphenyl)-1,3-thiazol-2-ylidene]-2-fluorobenzamide",0.0393858350321361,0.792668699372035,47,-
"cis-difluorobis(1-phenylhexane-1,3-dionato)titanium(iv)",0.0385261393175964,0.792690417335727,49,-
"Cadmium(2+);methyl 3-[18-(3-methoxy-3-oxopropyl)-3,8,13,17-tetramethylporphyrin-21,23-diid-2-yl]propanoate",0.0352558541508523,0.792753047930909,58,-
-,0.0349361121796489,0.792791138868422,59,-
7-methoxy-8-[3-(4-methylhexahydro-1-pyrazinyl)propoxyl -...,-0.0365877907039235,0.792811832764426,54,-
AE-406/41056984,-0.0352443994919027,0.792818889191097,58,-
-,0.034624743956684,0.792828881766328,60,-
7-Chloro-3-methyl-2-phenylquinolin-4(1H)-one,0.0384944850462385,0.792856991981665,49,-
"(6-Acetyl-4-oxo-1,3-diphenyl-2-thioxo-thieno[2,3-d]pyrimidin-5-yl) thiophene-2-carboxylate",-0.0358882880512367,0.792866112803161,56,-
"2-[(Z)-6-(2-fluorophenyl)hex-3-en-1,5-diynyl]aniline",0.0362207181204096,0.792908031193972,55,-
"N'-[8-(2,3-Dimethoxyphenyl)-7-methyl-7,8-dihydro-6H-[1,3]dioxolo[4,5-g]chromen-6-yl]-4-methylbenzenesulfonohydrazide",-0.0352195712146517,0.792961606802824,58,-
"3-o-methyl-16-formyl-17-(2'-furyl)estra-1,3,5(10),16-tet...",-0.0358594759850506,0.793028727519304,56,-
-,0.0352030288913627,0.793056698937124,58,-
"8-chloro-7-cyano-3-(1-naphthylamino)-5,5-dioxo[1,2,4]tri...",0.0355203675750113,0.793079072535575,57,-
-,-0.0392982052145316,0.793119850663748,47,-
EPZ-015666,-0.0351851141752301,0.793159683531528,58,Clinical trial
6-Amino-2-(3-methoxyphenyl)quinolin-4-ol,0.0380303569986964,0.793160761429987,50,-
"2-(4-Chloro-phenyl)-1H-[1,8]naphthyridin-4-one",0.0348644956451971,0.793206504109114,59,-
Pralatrexate,0.0348623794583676,0.79321877854707,59,FDA approved
"1-N',2-N'-bis[(Z)-(4-hydroxyphenyl)methylideneamino]ethanediimidamide",0.0351727988259014,0.793230481623844,58,-
Beta-Thioguanine Deoxyriboside,0.0345549563817076,0.793237203375594,60,-
"(e)-3-((2-phenylimidazo[1,2-a]pyridin-3-yl)methylene)ind...",-0.0354876887610538,0.79326523722976,57,-
Jasplakinolide epoxide C,-0.0380061411965334,0.793289571454611,50,-
"(5s,6ar,7s,12s,13s,13as)-3,9-bis(4-methoxyphenyl)-1,4,5,...",0.043344666523883,0.793318753354981,39,-
"21-oxabicyclo[16.2.1]heneicosane-4,9,14,18,20-pentaene, ...",0.0351517775428014,0.793351331944331,58,-
MX2 HCl,0.0348392463317494,0.793352959992682,59,-
"benzenamine, n,n-bis(2-chloroethyl)-3-methyl-4-[[[4-[2-(...",0.0351345753723917,0.793450229966496,58,-
1-(4-Methoxy-6-nitroacridin-9-yl)-2-(4-chlorophenyl)hydrazine,-0.035779220112285,0.793481736135794,56,-
-,-0.0401368852932264,0.793494748893233,45,-
-,-0.0351211272290473,0.793527547739045,58,-
sparsomysin,0.0392147416349364,0.793549614813622,47,-
"p-Benzoquinone, trimethoxy-",0.0351113700856513,0.79358364598222,58,-
-,-0.0368051427869545,0.793595240707885,53,-
"1-N-[3-[2-chloroethyl(ethyl)amino]phenyl]-4-N-[3-[(dimethylamino)methyl]phenyl]benzene-1,4-dicarboxamide;hydrochloride",0.0354285459000593,0.793602191453557,57,-
-,0.0391996213652686,0.79362747741126,47,-
-,-0.0347852795345293,0.793666012283537,59,-
"2,6-Dimethyl-N~3~,N~5~-bis(2-phenylethyl)-1,4-dihydro-3,5-pyridinedicarboxamide",-0.0357341380591009,0.793736233943926,56,-
rubomycin,0.0344521434130732,0.793838854518713,60,-
"4-(4-Methoxyphenyl)-9-phenyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",0.034754678223251,0.79384353971181,59,-
-,-0.0344484941013687,0.793860212121456,60,-
Terreic Acid,-0.0391539368500239,0.793862744217505,47,-
-,-0.0353729358991251,0.793919052117141,57,-
"2-[(2,4-dichlorophenyl)-(imidazol-1-ylmethoxy)methyl]-1H-benzimidazole",0.0356941363136339,0.793962070206529,56,-
-,0.0356904597135898,0.793982827883859,56,-
"6-chloro-5,8-dihydroxy-7-[4-[2-(2-hydroxyethoxy)ethyl]piperazin-1-yl]naphthalene-1,4-dione;(2R,3R)-2,3-dihydroxybutanedioic acid",0.0356848958949537,0.794014240858383,56,-
"2,4,5-Trichloro-6-phenylpyrimidine",-0.0378636983113767,0.79404737190868,50,-
"6-(3-azidopropyl)-5,6-dihydro-8,9-methylenedioxy-5,11-di...",0.0391019177000381,0.794130655288234,47,-
"Naphtho[2,3-d]thiazole-2-acetonitrile, 4,9-dihydro-4,9-dioxo-",0.0395469688726792,0.794137965041621,46,-
"4-pyridazinecarbonitrile, 5,6-bis(4-chlorophenyl)-2,3-di...",0.0347005086553926,0.794157819185704,59,-
2m2m,-0.0370637613783802,0.794198081136775,52,-
-,0.034987943348935,0.794293371896303,58,-
"rifamycin, 1,4-dideoxy-1,4-dihydro-1,4-dioxo-, 21-formate",0.0349858647723879,0.794305325505448,58,-
"2-(2-Oxo-1,3-benzoxazol-3(2H)-yl)-N,N-diphenylacetamide",0.0363027614551017,0.794390578902858,54,-
"4-amino-N-[(Z)-1-(7-methoxy-1-benzofuran-2-yl)ethylideneamino]-3-propyl-2-sulfanylidene-1,3-thiazole-5-carboxamide",-0.0349699493653478,0.79439685438981,58,-
"6-[N-(2-hydroxyethyl)anilino]-3-methyl-2H-indazole-4,7-dione",-0.0419670952213702,0.794458855211756,41,-
"4,5,13,14-Tetramethoxy-1-phenyl-9-azatetracyclo[7.7.1.02,7.011,16]heptadeca-2,4,6,11,13,15-hexaene",0.0343453731079972,0.794463790076251,60,-
"5,6-dihydro-2,3-dimethoxy-6-(3-dimethylamino-1-propyl)-5...",0.0349442443355634,0.794544688828267,58,-
STK001367,0.0352613125829522,0.794555171276292,57,-
"13-[3-[4-(3-Chlorophenyl)piperazin-1-yl]propyl]-17-thia-11,13,14-triazatetracyclo[8.7.0.02,7.011,15]heptadeca-1(10),2,4,6,8,14-hexaen-12-one",0.037376282172373,0.794560075370727,51,-
5-Fluoro-2-(4-hydroxyphenyl)benzothiazole,0.0359211553379902,0.794583355049923,55,-
"8h-5,8-methano-1,3-dioxolo[4,5-h][2]benzoxepin, 9,11-epo...",0.0349233202488422,0.794665032469171,58,-
Maybridge3_005893,0.0394352154053787,0.794707113514557,46,-
c.i. 42510 acetate,0.0365965677598091,0.794739480735802,53,-
"6-[5-(2,4-Dichlorophenyl)furan-2-yl]-3-ethyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",0.03554681802941,0.794793923821395,56,-
"holotransferrin complexed w/(imh)trans-[(im)2cl4ruiii, m...",0.0348910455342397,0.794850667893695,58,-
"2-Hydroxy-7-methoxy-4-methyl-2,4,6-cycloheptatrien-1-one",-0.0389531294442626,0.794897079878088,47,-
"paracymene-ruthenium(ii)-1,3,5-triaza-7-phosphaadamantan...",-0.0358634446710996,0.794906211624774,55,-
"(46R)-7,8,9,12,13,14,25,26,27,30,31,32,35,36,37-pentadecahydroxy-46-(1,2,3,4,5-pentahydroxypentyl)-3,18,21,41,43-pentaoxanonacyclo[27.13.3.138,42.02,20.05,10.011,16.023,28.033,45.034,39]hexatetraconta-5,7,9,11,13,15,23,25,27,29(45),30,32,34(39),35,37-pentadecaene-4,17,22,40,44-pentone",-0.0348752546166187,0.794941497097028,58,-
"2-propen-1-one, 1-(5-hydroxy-3-phenyl- 1,2,3-oxadiazol-4...",0.0358517894104551,0.794971419962487,55,-
1-(4-(4-(dimethylamino)piperidine-1-carbonyl)phenyl)-3-(...,-0.0345555221942399,0.794999157488609,59,-
"boronic acid, [1-[[3-(1-naphthalenyl)-2-(methylamino)- 1...",-0.0351830236566797,0.795001403657061,57,-
CS-0060737,0.0355055651846874,0.795026904559822,56,-
"5,10-Bis-epi-anamarine",-0.0348410709225975,0.795138130632445,58,-
"(5-(5'-(hydroxymethyl)-[2,2'-bifuran]-5-yl)thiophen-2-yl...",0.0348299272960865,0.795202234419636,58,-
"1-Methylsulfanyl-1,3-dihydrobenzo[e]indol-2-one",0.0358005875709011,0.795257898231319,55,-
"[6-(4-bromophenyl)imidazo[2,1-b]thiazol-3-yl]acetic acid...",0.0361437042852932,0.795271935362921,54,-
"butanedioic acid, mono[2-[3,4-bis(4-chlorophenyl)-5-cyan...",0.0345065544110718,0.795283363898522,59,-
-,0.0348137006151319,0.795295580917479,58,-
"uracil, 1-[1,2-bis(ethoxycarbonyl)ethenyl]-3-[(ethoxy-ca...",0.0342030716686884,0.795296892037304,60,-
-,-0.0357934562739668,0.795297800519965,55,-
"quinolinium, 4-[2-(8-hydroxy-5-methyl-7-quinolyl)vinyl]-...",0.0376282181495348,0.795300546121699,50,-
ethyl 4-[[(Z)-1-(1-adamantyl)-3-(4-ethoxycarbonylphenyl)iminoprop-1-enyl]amino]benzoate;hydrochloride,0.0348024844013063,0.795360105592903,58,-
"N-[(2Z)-3-(1H-Benzimidazol-2-yl)-2H-chromen-2-ylidene]-2,4-dichloroaniline",0.0402383542473183,0.795379013167154,44,-
N-ethyl-2-[(E)-2-(5-nitrofuran-2-yl)ethenyl]quinoline-4-carboxamide,-0.0341804754248136,0.795429202400156,60,-
3-Methoxy-1-[(4-methoxyphenyl)methyl]-4-methyl-benzo[g]quinolin-2-one,-0.0351071980494543,0.79543365775943,57,-
"N-(2,5-dihydroxystyryl)acetamide",-0.037207045967418,0.795470224997008,51,-
1n-[4-chloro-2-(2-chlorobenzoyl)phenyl]-2-[4-(3-{4-(3-(4...,-0.0344705770103152,0.795492191674076,59,-
"2-(((2-(4-Chlorophenyl)-1,3-thiazol-4-yl)methyl)thio)aniline",0.0341687382915881,0.795497930435594,60,-
"[5-[[2-Chloroethyl(nitroso)carbamoyl]amino]-3,4-dihydroxy-6-methoxyoxan-2-yl]methyl hexadecanoate",0.0344686466464447,0.795503396710916,59,-
sb-736302,0.0344511064480054,0.795605212852323,59,-
-,0.0353977085761371,0.795636122514891,56,-
1-(3-Bromo-phenyl)-3-(pyridin-2-ylsulfanyl)-propenone,0.0350707063663535,0.795641705294725,57,-
"5-[2-(4-ethoxyphenyl)ethenyl]-1,2,3-trimethoxy benzene",0.0375527044491344,0.795702522095546,50,-
-,0.0353848901365838,0.79570853432951,56,-
-,0.0350515775703551,0.795750768635576,57,-
Yoshi 864,0.0341050101693137,0.795871124213979,60,-
1-ethyl-3-[(E)-(2-hydroxy-5-nitro-phenyl)methyleneamino]thiourea,0.0353476298749132,0.795919028562297,56,-
"6-(2-(1-Naphthyl)hydrazino)-2,4-pyrimidinediol",-0.0340948016150094,0.795930910039569,60,-
"4,17.beta.-dihydroxy-3-oxo-4-androstene -2-carbonitrile-...",-0.0387477486332378,0.79595533308657,47,-
"chalcone, 2',3,4-trihydroxy-",-0.0343716750927559,0.796066332924826,59,-
"1h-imidazole-4-methanaminium, n-hexadecyl-n-(2-hydroxyet...",0.034361807580691,0.79612362129228,59,-
Neuro_000320,0.0349780296548907,0.796170140163996,57,-
1-hydroxy-3-adamantaneacetic acid,-0.0349778371719507,0.796171237780325,57,-
BMS-536924,0.0346564074632107,0.796200581738318,58,Clinical trial
-,-0.034344110176337,0.796226370783223,59,-
-,-0.0343419503102834,0.796238911001028,59,-
16-[4-{(3-imidazol-1-yl)propoxy}-3-methoxybenzylidene]-3...,-0.0349627540324663,0.796257249220359,57,-
"methyl 11H-pyrido[2,3-a]carbazole-5-carboxylate",0.0346416122255518,0.796285721261886,58,-
"6-[(3-amino-n-propyl)amino-1-propyl]-5,6-dihydro-2,3-dim...",-0.0356122097049809,0.796312117575667,55,-
"4-{2-[(3,4-Dioxo-3,4-dihydronaphthalen-1-yl)amino]phenyl}-N-(2-methoxyphenyl)-2,4-dioxobutanamide",-0.0352751625132444,0.796328459435279,56,-
-,0.0386741438131444,0.796334680552165,47,-
"3-Amino-2,8-dichlorophenanthridin-6(5h)-one",0.0355882770616083,0.796446077762324,55,-
"3-Ethyl-1-hydroxynaphtho[2',3':4,5]furo[2,3-c]pyridine-4-carboxylic acid",0.0410225580859331,0.796451743140696,42,-
Meridianin D,-0.0342846736143403,0.796571479118417,59,-
Bis(8-quinolyloxy)-divinyl-stannane,0.0373844639714609,0.796598291705727,50,-
"5-(4-Chlorophenyl)-7-(2,4-dichlorophenyl)-3-methyl[1,2,4]triazolo[4,3-a]pyrimidine",0.0366205223920622,0.796606512290188,52,-
-,0.0348756312956972,0.796754112759962,57,-
"4-[6-(2-Hydroxyethylamino)-7-methyl-7,8-dihydro-6H-[1,3]dioxolo[4,5-g]chromen-8-yl]-2,6-dimethoxyphenol",-0.0390300384301301,0.796771519347548,46,-
-,0.0362224481510647,0.796792968710003,53,-
-,0.0342440001207992,0.796807665195031,59,-
AZD-3463,-0.0345477089440888,0.7968261447456,58,Clinical trial
Vincristine,-0.0348579412149033,0.796855009604482,57,FDA approved
4-(6-nitroquinolin-4-ylamino)-n-(4-(pyridin-4-yl-amino)p...,-0.0358556791854094,0.796868564855591,54,-
6-Methoxy-2-(3-methoxyphenyl)quinolin-4(1h)-one,-0.034535258602606,0.796897804922549,58,-
"uridine, 5-fluoro-, 2',3',5'-triacetate",-0.0348373978061413,0.796972184785165,57,-
AN-689/41741114,-0.0389903672977408,0.796973720671842,46,-
Parthenolid-8-one,0.0345048630340646,0.797072759074199,58,-
"7-Methyl-N-phenyl-8-(3,4,5-trimethoxyphenyl)-7,8-dihydro-6H-[1,3]dioxolo[4,5-g]chromen-6-amine",0.0344960604714733,0.797123427683596,58,-
2-(4-Chlorophenoxy)-1-[5-hydroxy-3-(5-nitro-2-furyl)-5-(p-tolyl)-4H-pyrazol-1-yl]ethanone,0.0403763771387898,0.797125882236567,43,-
-,0.0348038312321683,0.797163650871061,57,-
"dibenzo[d,f][1,3,2]dioxaphosphepin, 6-(4-methoxyphenyl)-...",0.0348004905255786,0.797182707144758,57,-
2-(4-Chlorophenyl)-3-hydroxyquinazolin-4(3H)-one,0.0354561996900105,0.797185470185556,55,-
"N-[(5S,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]-3-fluorobenzamide",0.0376666211149354,0.797216697221679,49,-
O-Ethyl [(2Z)-2-(2-methoxypropan-2-yloxyimino)-2-phenylethyl]sulfanylmethanethioate,0.0341693860110168,0.797240987422995,59,-
"4-Benzyl-7-iodo-2,4-dihydroimidazo[1,2-a]quinazolin-5(1h)-one",-0.034475549471571,0.797241494693869,58,-
-,-0.0347772091940548,0.797315513279386,57,-
"N,N-diethyl-3-methyl-4-[(E)-2-(1,3,3-trimethylindol-1-ium-2-yl)ethenyl]aniline;chloride;hydrochloride",-0.0341526587507154,0.797338139515838,59,-
"2h-cyclopenta[e]-1,2,4-triazine-6,6,7,7-tetracarbonitril...",0.0341407663638507,0.797407212474943,59,-
"acetic acid, (4,8-dioxobenzo[1,2-b:5,4-b']dithiophene- 2...",-0.0344429695215057,0.797429043210422,58,-
5-Fluoro-2-Deoxycytidine,0.0347564986588582,0.797433659347405,57,-
[bis(aminomethyl)diethylsilane]dichloroplatinum (ii),0.0338223017251533,0.797527220536573,60,-
Decyltrimethylammonium bromide,-0.0344245915145402,0.797534842375096,58,-
-,-0.0344126527785323,0.797603573654635,58,-
"(5S,5aS)-5-[3-(dimethylamino)propylamino]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",-0.0384201344178127,0.797644160984953,47,-
"1,4-bis[4-(1H-benzimidazol-2-yl)phenyl]piperazine",-0.0347151094053871,0.797669783498335,57,-
-,-0.0364051525218064,0.797777449135731,52,-
gw566221a,-0.0340742549555957,0.797793550242387,59,-
(3Z)-1-acetyl-3-[2-(4-chlorophenyl)-2-oxo-ethylidene]indolin-2-one,-0.034693211133217,0.797794719610077,57,-
"(6aS)-3-[4-[[(6aS)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butoxy]-2-methoxy-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-6,11-dione",-0.0350145420341784,0.79780137985212,56,-
-,-0.0346866579256548,0.797832108574423,57,-
-,-0.034062270581168,0.797863167736971,59,-
"1,1-Bis(methylsulfanyl)-2,2-diphenyl-8h-azeto[4,1-b]quinazoline",0.0337649243032366,0.797863444127984,60,-
.beta.-rhodomycin,0.034059363060623,0.797880057823652,59,-
"Thalicberine, O-methyl",-0.0350004932070837,0.797880798006936,56,-
"5-Benzoyl-1,3-dibenzyl-6-[(2-hydroxy-3-pyrrolidin-1-ylpropyl)amino]pyrimidine-2,4-dione",-0.0353303534982958,0.797890143889776,55,-
"4-[[(1R,5R,9R,10S,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-yl]oxy]cyclohexan-1-ol",0.0340463123751914,0.797955871735548,59,-
